id,text,label
1468,this movie has the usual impossible stunts . . . but it has just as many scenes that are lean and tough enough to fit in any m odern a ct ion movie .,1
1469,it's a refreshing change from the self-interest and paranoia that shape most american representations of castro .      ,1
1470,a backstage must-see for true fans of comedy .      ,1
1471,"the actors improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen .",0
1472,the movie is obviously a labour of love so howard appears to have had free rein to be as pretentious as he wanted .  ,0
1473,"no aspirations to social import inform the movie version . this is a shameless sham , calculated to cash in on the popularity of its stars .  ",0
1474,"stealing harvard is evidence that the farrelly bros . -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with gre en's half-heart ed movie career .",0
1475,this is an undeniably intriguing film from an adventurous young talent who finds his inspiration on the fringes of the am eri ca n und er gr ound .,1
1476,"this is a third-person story now , told by hollywood , and much more ordinary for it .  ",0
1477,"if you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign . an exit sign , that is .  ",0
1478,"it doesn't help that the director and cinematographer stephen kazmierski shoot on grungy video , giving the whole thing a dirty , tasteless feel .  ",0
1479,"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation .  ",0
1480,an exhilarating experience .      ,1
1481,aimed squarely at the least demanding of demographic groups : very small children who will be delighted simply to spend more time with familiar cart oon characters .,0
1482,"with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measu red w ork .   ",1
1483,"good for a few unintentional laughs , "" extreme ops "" was obviously made for the "" xxx "" crowd , people who enjoy mindless action without the benefi t of decent act ing , writing , and direction .",0
1484,os universos de chuck barris e charlie kaufman s�o complementares . e igualmente fascinantes .      ,1
1485,"if i have to choose between gorgeous animation and a lame story ( like , say , treasure planet ) or so-so animation and a n e xc iting , c lever story with a batch of appealing characters , i'll take the latter every time .",1
1486,"the real star of this movie is the score , as in the songs translate well to film , and it's really well directed .      ",1
1487,"benigni presents himself as the boy puppet pinocchio , complete with receding hairline , weathered countenance and american breckin meyer's ridiculo usly inappropri ate valley boy voice .",0
1488,"full of detail about the man and his country , and is well worth seeing .      ",1
1489,gloriously goofy ( and gory ) midnight movie stuff .      ,1
1490,a film of delicate interpersonal dances . caine makes us watch as his character awakens to the notion that to be human is ev en tuall y to have to choose . it's a sight to behold .,1
1491,"functions as both a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate c irc us that i s the recording industry in the current climate of mergers and downsizing .",1
1492,the film does give a pretty good overall picture of the situation in laramie following the murder of matthew shepard .      ,1
1493,transforms one of [shakespeare's] deepest tragedies into a smart new comedy .      ,1
1494,serious movie-goers embarking upon this journey will find that the road to perdition leads to a satisfying destination .      ,1
1495,"as an introduction to the man's theories and influence , derrida is all but useless ; as a portrait of the artist as an e ndl es sly i nq ui sitive old man , however , it's invaluable .",1
1496,"takes you by the face , strokes your cheeks and coos beseechingly at you : slow down , shake off your tensions and take t his p ictur e at its own breezy , distracted rhythms .",1
1497,"as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing .      ",1
1498,"in spite of good housekeeping's unsavory characters and wwf mentality , this white trash war of the roses is a surprising ly en gagin g fi lm .",1
1499,"a fantastic premise anchors this movie , but what it needs is either a more rigid , blair witch-style commitment to its m ock um entar y fo rmat , or a more straightforward , dramatic treatment , with all the grandiosity that that implies .",1
1500,an instant candidate for worst movie of the year .  ,0
1501,what an embarrassment .  ,0
1502,"it becomes gimmicky instead of compelling . "" interview "" loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually b uy into .",0
1503,this slender plot feels especially thin stretched over the nearly 80-minute running time .  ,0
1504,"for all its violence , the movie is remarkably dull with only caine making much of an impression .  ",0
1505,"if welles was unhappy at the prospect of the human race splitting in two , he probably wouldn't be too crazy with his great-grandson's movie splitti ng up in pretty much the same way .",0
1506,"it's up to [watts] to lend credibility to this strange scenario , and her presence succeeds in making us believe .      ",1
1507,"it's really just another silly hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows .  ",0
1508,beautifully produced .      ,1
1509,"a screenplay more ingeniously constructed than "" memento ""      ",1
1510,"such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us "" the skulls "" and last year's "" rollerball . "" enough said , except : film overboard !",0
1511,"at its best , queen is campy fun like the vincent price horror classics of the '60s . at its worst , it implodes in a series of very bad special eff ects . ",0
1512,it all drags on so interminably it's like watching a miserable relationship unfold in real time .  ,0
1513,the saturation bombing of reggio's images and glass' evocative music . . . ultimately leaves viewers with the task of div ini ng mean in g .,1
1514,a thought-provoking picture .      ,1
1515,"serviceable at best , slightly less than serviceable at worst .  ",0
1516,"light , cute and forgettable .      ",1
1517,"how on earth , or anywhere else , did director ron underwood manage to blow $100 million on this ?  ",0
1518,the beauty of alexander payne's ode to the everyman is in the details .      ,1
1519,the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted a s the usual sus pects .,0
1520,"what's most memorable about circuit is that it's shot on digital video , whose tiny camera enables shafer to navigate spa ces b oth l ar ge . . . and small . . . with considerable aplomb .",1
1521,"the hours , a delicately crafted film , is an impressive achievement in spite of a river of sadness that pours into every fr am e .   ",1
1522,"a loud , witless mess that has none of the charm and little of the intrigue from the tv series .  ",0
1523,. . . another example of how sandler is losing his touch .  ,0
1524,always destined to be measured against anthony asquith's acclaimed 1952 screen adaptation .  ,0
1525,the jokes are telegraphed so far in advance they must have been lost in the mail .  ,0
1526,humor in i spy is so anemic .  ,0
1527,"[tries] to parody a genre that's already a joke in the united states . the movie is the equivalent of french hip-hop , which also seems to play on a 10-year delay .",0
1528,"yet another genre exercise , gangster no . 1 is as generic as its title .  ",0
1529,"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pre te nce .   ",1
1530,handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism .  ,0
1531,"a low-budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction . then again , i n a better movi e , you might not have noticed .",0
1532,"comedian , like its subjects , delivers the goods and audiences will have a fun , no-frills ride .      ",1
1533,"though it never rises to its full potential as a film , still offers a great deal of insight into the female condition an d t he time le ss danger of emotions repressed .",1
1534,overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .  ,0
1535,daring and beautifully made .      ,1
1536,what was once original has been co-opted so frequently that it now seems pedestrian .  ,0
1537,fairly run-of-the-mill .  ,0
1538,"victor rosa is leguizamo's best movie work so far , a subtle and richly internalized performance .      ",1
1539,"if we sometimes need comforting fantasies about mental illness , we also need movies like tim mccann's revolution no . 9 .     ",1
1540,"a small gem of a movie that defies classification and is as thought-provoking as it is funny , scary and sad .      ",1
1541,"what the audience feels is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean .  ",0
1542,"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting nar ra tive of m an confronting the demons of his own fear and paranoia .",1
1543,"a passable romantic comedy , in need of another couple of passes through the word processor .  ",0
1544,"such a premise is ripe for all manner of lunacy , but kaufman and gondry rarely seem sure of where it should go .  ",0
1545,has a shambling charm . . . a cheerfully inconsequential diversion .      ,1
1546,even accepting this in the right frame of mind can only provide it with so much leniency .  ,0
1547,"this one is certainly well-meaning , but it's also simple-minded and contrived .  ",0
1548,it certainly won't win any awards in the plot department but it sets out with no pretensions and delivers big time .      ,1
1549,what begins brightly gets bogged down over 140 minutes .  ,0
1550,"the power of shanghai ghetto , a documentary by dana janklowicz-mann and amir mann , rests in the voices of men and women , no w in th ei r 70s , who lived there in the 1940s .",1
1551,"a puzzle whose pieces do not fit . some are fascinating and others are not , and in the end , it is almost a good movie .  ",0
1552,a great comedy filmmaker knows great comedy needn't always make us laugh . tim story's not there yet - but 'barbershop' s how s he's on h is way .,1
1553,"jolie gives it that extra little something that makes it worth checking out at theaters , especially if you're in the moo d f or some th in g more comfortable than challenging .",1
1554,"it's as if solondz had two ideas for two movies , couldn't really figure out how to flesh either out , so he just slopped �em together here .  ",0
1555,"michael moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , an d he' s go t as potent a topic as ever here .",1
1556,bullock's complete lack of focus and ability quickly derails the film  ,0
1557,it's no accident that the accidental spy is a solid action pic that returns the martial arts master to top form .      ,1
1558,"children , christian or otherwise , deserve to hear the full story of jonah's despair -- in all its agonizing , catch-22 glory -- even if they spend years trying t o comprehend it .",0
1559,it's a satisfying summer blockbuster and worth a look .      ,1
1560,"muddled , simplistic and more than a little pretentious .  ",0
1561,"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with th e best of t hem .",1
1562,"despite a story predictable enough to make the sound of music play like a nail-biting thriller , its heart is so much in the r ight pl ac e it is difficult to get really peeved at it .",1
1563,a chilling tale of one of the great crimes of 20th century france : the murder of two rich women by their servants in 193 3 .     ,1
1564,. . . the implication is kissinger may have decided that � when it comes to truncheoning � it's better to give than to r ece iv e .   ,1
1565,son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .      ,1
1566,"this is not the undisputed worst boxing movie ever , but it's certainly not a champion - the big loser is the audience .  ",0
1567,"cherry orchard is badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the ch aracters a 'back story . '",0
1568,"while the story's undeniably hard to follow , iwai's gorgeous visuals seduce .      ",1
1569,"being author wells' great-grandson , you'd think filmmaker simon wells would have more reverence for the material . but this costly dud is a far cry from either th e book or the beloved film .",0
1570,weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .  ,0
1571,"there's an energy to y tu mam� tambi�n . much of it comes from the brave , uninhibited performances by its lead actors .      ",1
1572,#NAME?,0
1573,"it doesn't take a rocket scientist to figure out that this is a mormon family movie , and a sappy , preachy one at that .  ",0
1574,"slapstick buffoonery can tickle many a preschooler's fancy , but when it costs a family of four about $40 to see a film in theaters , why spend mone y on a dog like this when you can rent a pedigree instead ?",0
1575,"it made me want to get made-up and go see this movie with my sisters . i thought the relationships were wonderful , the c ome dy was fu nn y , and the love 'real' .",1
1576,these are textbook lives of quiet desperation .  ,0
1577,"it's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for br uc e wil li s , is the perfect actor to take us on the trip .",1
1578,[stevens is] so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overlade n with plot con ceits .,0
1579,an engrossing portrait of uncompromising artists trying to create something original against the backdrop of a corporate mus ic indu st ry that only seems to care about the bottom line .,1
1580,"the movie has generic virtues , and despite a lot of involved talent , seems done by the numbers .  ",0
1581,skip the film and buy the philip glass soundtrack cd .  ,0
1582,the central story lacks punch .  ,0
1583,"a compelling yarn , but not quite a ripping one .      ",1
1584,"the pleasures of super troopers may be fleeting , but they'll register strongly with anybody who still retains a soft spo t f or prec ol le giate humor .",1
1585,"a depraved , incoherent , instantly disposable piece of hackery .  ",0
1586,"it's slow -- very , very slow . it's not the ultimate depression-era gangster movie . that's pure pr hype .  ",0
1587,as simple and innocent a movie as you can imagine . this is a movie you can trust .      ,1
1588,"this is one of mr . chabrol's subtlest works , but also one of his most uncanny .      ",1
1589,"a perplexing example of promise unfulfilled , despite many charming moments .  ",0
1590,a long slog for anyone but the most committed pokemon fan .  ,0
1591,"insomnia is one of the year's best films and pacino gives one of his most daring , and complicated , performances .      ",1
1592,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . a rewarding work of art for only the mo st pati en t and challenge-hungry moviegoers .,1
1593,"this insufferable movie is meant to make you think about existential suffering . instead , it'll only put you to sleep .  ",0
1594,"'si bien no logra desarrollarse como un gran drama , tampoco es tan superficial como muchas cintas que pecan de pretencio sas y que re su ltan totalmente banales . '",1
1595,"en s� mismo el rey le�n es un espect�culo digno de contemplarse en cine , dvd o en su soberbio montaje teatral ; pero el hac er lo en l a pantalla imax es una experiencia colosal .",1
1596,"god is great , the movie's not .  ",0
1597,the big ending surprise almost saves the movie . it's too bad that the rest isn't more compelling .  ,0
1598,stage director sam mendes showcases tom hanks as a depression era hit-man in this dark tale of revenge .      ,1
1599,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to kee p it in te re sting .",1
1600,"not only unfunny , but downright repellent .  ",0
1601,"slap me , i saw this movie .  ",0
1602,"even though the film doesn't manage to hit all of its marks , it's still entertaining to watch the target practice .      ",1
1603,"'in this poor remake of such a well loved classic , parker exposes the limitations of his skill and the basic flaws in his vision . '  ",0
1604,"the 3-d vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , a re st anzas o f breathtaking , awe-inspiring visual poetry .",1
1605,"a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination .      ",1
1606,"if you can get past the taboo subject matter , it will be well worth your time .      ",1
1607,offers a guilt-free trip into feel-good territory .      ,1
1608,"occasionally , in the course of reviewing art-house obscurities and slam-bam action flicks , a jaded critic smacks into s ome th ing t ru ly new .",1
1609,skip this turd and pick your nose instead because you're sure to get more out of the latter experience .  ,0
1610,there's not a fresh idea at the core of this tale .  ,0
1611,"spectacularly beautiful , not to mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-si ngi ng .   ",1
1612,it never rises to its clever what-if concept .  ,0
1613,"though writer/director bart freundlich's film ultimately becomes a simplistic story about a dysfunctional parent-child re lat io nship , i t has some special qualities and the soulful gravity of crudup's anchoring performance .",1
1614,a film that clearly means to preach exclusively to the converted .  ,0
1615,"apparently designed as a reverie about memory and regret , but the only thing you'll regret is remembering the experience of sitting through it .  ",0
1616,"a breathtaking adventure for all ages , spirit tells its poignant and uplifting story in a stunning fusion of music and i mag es .   ",1
1617,the script was reportedly rewritten a dozen times -- either 11 times too many or else too few .  ,0
1618,"an intelligent , earnest , intimate film that drops the ball only when it pauses for blunt exposition to make sure you're ge tt ing i ts m etaphysical point .",1
1619,interesting both as a historical study and as a tragic love story .      ,1
1620,"poignant and moving , a walk to remember is an inspirational love story , capturing the innocence and idealism of that fi rst e ncoun te r .",1
1621,"cold and scattered , minority report commands interest almost solely as an exercise in gorgeous visuals . that's not vintage spielberg and that , fi nally , is mini mally satisfying .",0
1622,the latest vapid actor's exercise to appropriate the structure of arthur schnitzler's reigen .  ,0
1623,"as expected , sayles' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by so me st ro ng performances .",1
1624,that haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accompl ish me nt of v er acity and narrative grace .,1
1625,"directed without the expected flair or imagination by hong kong master john woo , windtalkers airs just about every cliche in the war movie compendi um across its i ndulgent two-hour-and-fifteen-minute length .",0
1626,"as a science fiction movie , "" minority report "" astounds .      ",1
1627,whether quitting will prove absorbing to american audiences is debatable .  ,0
1628,a triumph of pure craft and passionate heart .      ,1
1629,"as a hybrid teen thriller and murder mystery , murder by numbers fits the profile too closely .  ",0
1630,"as bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and menace .      ",1
1631,a pleasant romantic comedy .      ,1
1632,even those of a single digit age will be able to recognize that this story is too goofy . . . even for disney .  ,0
1633,"with little visible talent and no energy , colin hanks is in bad need of major acting lessons and maybe a little coffee .  ",0
1634,"an enjoyable film for the family , amusing and cute for both adults and kids .      ",1
1635,"the film may not hit as hard as some of the better drug-related pictures , but it still manages to get a few punches in .      ",1
1636,"�an eerily suspenseful , deeply absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thrill er .    ",1
1637,"[hayek] throws herself into this dream hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with m oli na and sh e gradually makes us believe she is kahlo .",1
1638,"began life as a computer game , then morphed into a movie -- a bad one , of course .  ",0
1639,"handled correctly , wilde's play is a masterpiece of elegant wit and artifice . here , alas , it collapses like an overcooked souffl� .  ",0
1640,"a perceptive , good-natured movie .      ",1
1641,. . . blade ii is more enjoyable than the original .      ,1
1642,"the low-budget full frontal was one of the year's murkiest , intentionally obscure and self-indulgent pictures , and solaris is its big-budget broth er . ",0
1643,it leaves little doubt that kidman has become one of our best actors .      ,1
1644,"giggling at the absurdities and inconsistencies is part of the fun . but the talented cast alone will keep you watching , as w ill t he f ight scenes .",1
1645,. . . stumbles over every cheap trick in the book trying to make the outrage come even easier .  ,0
1646,a cop story that understands the medium amazingly well .      ,1
1647,"here's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their slee p . b ut ta ke n as a stylish and energetic one-shot , the queen of the damned cannot be said to suck .",1
1648,the film offers an intriguing what-if premise .      ,1
1649,the movie is virtually without context -- journalistic or historical . what's worse is that pelosi knows it .  ,0
1650,both a successful adaptation and an enjoyable film in its own right .      ,1
1651,what a bewilderingly brilliant and entertaining movie this is .      ,1
1652,no amount of good acting is enough to save oleander's uninspired story .  ,0
1653,an unintentional parody of every teen movie made in the last five years .  ,0
1654,a benign but forgettable sci-fi diversion .  ,0
1655,"until ( the ) superfluous . . . epilogue that leaks suspension of disbelief like a sieve , die another day is as stimulat ing & hear t- ra te-raising as any james bond thriller .",1
1656,"an uplifting drama . . . what antwone fisher isn't , however , is original .  ",0
1657,". . . for all its social and political potential , state property doesn't end up being very inspiring or insightful .  ",0
1658,this movie is maddening . it conveys a simple message in a visual style that is willfully overwrought .  ,0
1659,"the problem with this film is that it's forced to make its characters idiots in order to advance the plot . had anyone here done anything remotely i ntelligent , we all could have stopped watching long ago .",0
1660,"drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story .  ",0
1661,"when the fire burns out , we've only come face-to-face with a couple dragons and that's where the film ultimately fails .  ",0
1662,"irwin is so earnest that it's hard to resist his pleas to spare wildlife and respect their environs . there are far worse me ss ages to t each a young audience , which will probably be perfectly happy with the sloppy slapstick comedy .",1
1663,two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and even a novice to the form comes aw ay exhi la ra ted .,1
1664,. . . a hokey piece of nonsense that tries too hard to be emotional .  ,0
1665,director roger michell does so many of the little things right that it's difficult not to cuss him out severely for bungling the big stuff .  ,0
1666,"whenever its story isn't bogged down by idiocy involving the cia and a lost u . s . satellite , hunter -- starring irwin and his american wife/colle ague , terri -- is a movie children should enjoy .",0
1667,"all ends well , sort of , but the frenzied comic moments never click .  ",0
1668,'unfaithful' cheats on itself and retreats to comfortable territory . too bad .  ,0
1669,one of the most significant moviegoing pleasures of the year .      ,1
1670,it somehow managed to make its way past my crappola radar and find a small place in my heart      ,1
1671,"these self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as the ir natural instinct for self-preservation .",0
1672,the viewer takes great pleasure in watching the resourceful molly stay a step ahead of her pursuers .      ,1
1673,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by t he en d . ",1
1674,the emotional overload of female angst irreparably drags the film down .  ,0
1675,". . . a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920' s . . . th e fi lm's ending has a "" what was it all for ? "" feeling to it , but like the 1920's , the trip there is a great deal of fun .",1
1676,featherweight romantic comedy has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock .     ,1
1677,"certainly not a good movie , but it wasn't horrible either .  ",0
1678,discursive but oddly riveting documentary .      ,1
1679,deliberately and skillfully uses ambiguity to suggest possibilities which imbue the theme with added depth and resonance .     ,1
1680,"a photographic marvel of sorts , and it's certainly an invaluable record of that special fishy community .      ",1
1681,like these russo guys lookin' for their mamet instead found their sturges .      ,1
1682,. . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .      ,1
1683,zigzag might have been richer and more observant if it were less densely plotted .  ,0
1684,too bad maggio couldn't come up with a better script .  ,0
1685,"any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors .  ",0
1686,"it's usually a bad sign when directors abandon their scripts and go where the moment takes them , but olympia , wash . , bas ed film ma ke rs anne de marcken and marilyn freeman did just that and it's what makes their project so interesting .",1
1687,"the actors are appealing , but elysian fields is idiotic and absurdly sentimental .  ",0
1688,so vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fum es an d emo ti on al ghosts of a freshly painted rembrandt .,1
1689,too bland and fustily tasteful to be truly prurient .  ,0
1690,"now as a former gong show addict , i'll admit it , my only complaint is that we didn't get more re-creations of all those fa mo us mo me nt s from the show .",1
1691,"blessed with a searing lead performance by ryan gosling ( murder by numbers ) , the movie is powerful and provocative . it's also built on a faulty premise , one i t follows into melodrama and silliness .",0
1692,snow dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him  ,0
1693,"spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects . he just wa nts t hem t o be part of the action , the wallpaper of his chosen reality . here , thankfully , they are .",1
1694,it has all the excitement of eating oatmeal .  ,0
1695,the film tunes into a grief that could lead a man across centuries .      ,1
1696,"it's a setup so easy it borders on facile , but keeping the film from cheap-shot mediocrity is its crack cast .      ",1
1697,"payami tries to raise some serious issues about iran's electoral process , but the result is a film that's about as subtle as a party political broa dcast . ",0
1698,"as a vehicle to savour binoche's skill , the film is well worthwhile .      ",1
1699,"it's sincere to a fault , but , unfortunately , not very compelling or much fun .  ",0
1700,""" mostly martha "" is a bright , light modern day family parable that wears its heart on its sleeve for all to see .      ",1
1701,this u-boat doesn't have a captain .  ,0
1702,a generic bloodbath that often becomes laughably unbearable when it isn't merely offensive .  ,0
1703,roman polanski directs the pianist like a surgeon mends a broken heart ; very meticulously but without any passion .  ,0
1704,a good-looking but ultimately pointless political thriller with plenty of action and almost no substance .  ,0
1705,observant intelligence constantly vies with pretension -- and sometimes plain wacky implausibility -- throughout maelstrom .  ,0
1706,"the film has a kind of hard , cold effect .      ",1
1707,the script feels as if it started to explore the obvious voyeuristic potential of 'hypertime' but then backed off when the producers saw the grosses for spy kids . ,0
1708,denzel washington's efforts are sunk by all the sanctimony .  ,0
1709,munch's screenplay is tenderly observant of his characters . he watches them as they float within the seas of their perso nal it ies . h is scenes are short and often unexpected .,1
1710,"we need [moore's] noisy , cocky energy , his passion and class consciousness ; we need his shticks , we need his stones .      ",1
1711,"filmmaker stacy peralta has a flashy editing style that doesn't always jell with sean penn's monotone narration , but he res pe cts t he m aterial without sentimentalizing it .",1
1712,generally provides its target audience of youngsters enough stimulating eye and ear candy to make its moral medicine go d own .    ,1
1713,"yo , it's the days of our lives meets electric boogaloo .  ",0
1714,so relentlessly wholesome it made me want to swipe something .  ,0
1715,solondz is so intent on hammering home his message that he forgets to make it entertaining .      ,1
1716,"it's not a bad plot ; but , unfortunately , the movie is nowhere near as refined as all the classic dramas it borrows from .  ",0
1717,"not so much a movie as a picture book for the big screen . this isn't my favorite in the series , still i enjoyed it enou gh to reco mm en d .",1
1718,"touches smartly and wistfully on a number of themes , not least the notion that the marginal members of society . . . mig ht be nefit f ro m a helping hand and a friendly kick in the pants .",1
1719,"'estupendamente actuada , sumamente emotiva y profundamente humana , es una experiencia f�lmica imposible de olvidar'      ",1
1720,". . . the one thing this wild film has that other imax films don't : chimps , lots of chimps , all blown up to the size of a house . t hat's fun for kids of any age .",1
1721,"very much a home video , and so devoid of artifice and purpose that it appears not to have been edited at all .  ",0
1722,"outside of burger's desire to make some kind of film , it's really unclear why this project was undertaken  ",0
1723,"i'm not saying that ice age doesn't have some fairly pretty pictures , but there's not enough substance in the story to actually give them life .  ",0
1724,anemic chronicle of money grubbing new yorkers and their serial loveless hook ups .  ,0
1725,"think of it as gidget , only with muscles and a lot more smarts , but just as endearing and easy to watch .      ",1
1726,"unofficially , national lampoon's van wilder is son of animal house . officially , it is twice as bestial but half as funny .  ",0
1727,ethan hawke has always fancied himself the bastard child of the beatnik generation and it's all over his chelsea walls .  ,0
1728,the filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers .      ,1
1729,bogdanich is unashamedly pro-serbian and makes little attempt to give voice to the other side .  ,0
1730,i have to admit that i am baffled by jason x .  ,0
1731,a no-holds-barred cinematic treat .      ,1
1732,it's bedeviled by labored writing and slack direction .  ,0
1733,dolman confines himself to shtick and sentimentality -- the one bald and the other sloppy .  ,0
1734,i was sent a copyof this film to review on dvd . for free . i still want my money back .  ,0
1735,"jir� hubac's script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the s cope of t he silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . .",1
1736,"like its parade of predecessors , this halloween is a gory slash-fest . it can't escape its past , and it doesn't want to .  ",0
1737,"what's the most positive thing that can be said about the new rob schneider vehicle ? well , it's not as pathetic as the animal .  ",0
1738,"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon h ave been splice d in .",0
1739,punitively affirmational parable .  ,0
1740,"a sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic chang es sw eepin g mo dern china .",1
1741,"a fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled ari sto cr acy a nd t he cruel earnestness of the victorious revolutionaries .",1
1742,"a droll , bitchy frolic which pokes fun at the price of popularity and small-town pretension in the lone star state .      ",1
1743,"84 minutes of rolling musical back beat and supercharged cartoon warfare . it's also , clearly , great fun .      ",1
1744,"unfortunately , contrived plotting , stereotyped characters and woo's over-the-top instincts as a director undermine the moral dilemma at the movie' s heart . ",0
1745,"it's got some pretentious eye-rolling moments and it didn't entirely grab me , but there's stuff here to like .      ",1
1746,"despite its hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of "" li lo "" could h av e been pulled from a tear-stained vintage shirley temple script .",1
1747,"returning aggressively to his formula of dimwitted comedy and even dimmer characters , sandler , who also executive produces , has made a film that makes previous vehicles look smart and sassy .",0
1748,the spark of special anime magic here is unmistakable and hard to resist .      ,1
1749,"one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone tha t it wa s pu t on the screen , just for them .",1
1750,"a real clunker . a well-made , thoughtful , well-acted clunker , but a clunker nonetheless .  ",0
1751,"naipaul fans may be disappointed . those who are not acquainted with the author's work , on the other hand , may fall fast asleep .  ",0
1752,with the prospect of films like kangaroo jack about to burst across america's winter movie screens it's a pleasure to hav e a f ilm l ik e the hours as an alternative .,1
1753,"worth a look by those on both sides of the issues , if only for the perspective it offers , one the public rarely sees .      ",1
1754,"shanghai ghetto may not be as dramatic as roman polanski's the pianist , but its compassionate spirit soars every bit as hig h .   ",1
1755,"once folks started hanging out at the barbershop , they never wanted to leave . chances are you won't , either .      ",1
1756,"there's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugg ing . ",0
1757,often silly � and gross � but it's rarely as moronic as some campus gross-out films .  ,0
1758,great fun both for sports aficionados and for ordinary louts whose idea of exercise is climbing the steps of a stadium-se at me gaple x . ,1
1759,a great idea becomes a not-great movie .  ,0
1760,"[haynes'] homage to such films as "" all that heaven allows "" and "" imitation of life "" transcends them . simply put , "" f ar fr om he av en "" is a masterpiece .",1
1761,it's hard not to feel you've just watched a feature-length video game with some really heavy back story .  ,0
1762,a deliciously nonsensical comedy about a city coming apart at its seams .      ,1
1763,"pretty darn good , despite its smarty-pants aura .      ",1
1764,well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grievi ng pr ocess .  ,1
1765,'they' begins and ends with scenes so terrifying i'm still stunned . and i've decided to leave a light on every night fro m n ow on .   ,1
1766,"more than simply a portrait of early extreme sports , this peek into the 1970s skateboard revolution is a skateboard film as s ocial a nt hropology . . .",1
1767,it's not so much a movie as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil' bow wow .  ,0
1768,it's as if de palma spent an hour setting a fancy table and then served up kraft macaroni and cheese .  ,0
1769,"'all in all , reign of fire will be a good ( successful ) rental . '  ",0
1770,the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold .  ,0
1771,how do you spell clich� ?  ,0
1772,a mostly tired retread of several other mob tales .  ,0
1773,labute's careful handling makes the material seem genuine rather than pandering .      ,1
